CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,4,49,2,4
1,1,1,4,1
1,3,21,3,3
1,6,2,3,2
1,3,2,1,7
10,2,1,5,13
1,1,1,27,16
1,1,11,63,1
1,3,1,1,2
2,5,1,1,1
1,6,1,2,6
3,12,1,2,10
3,5,1,1,1
1,10,1,2,11
1,5,11,1,9
1,9,8,3,20
6,3,3,4,2
1,2,1,4,12
14,2,2,4,6
1,1,6,3,1
18,2,9,1,2
6,2,10,1,5
1,1,1,2,1
1,4,5,6,5
25,6,3,1,6
21,7,6,1,1
4,24,5,1,3
1,1,1,1,16
12,1,1,2,3
40,4,1,23,2
68,14,1,14,30
30,35,1,2,1
2,1,1,14,2
1,10,1,1,1
11,3,1,1,2
1,3,1,3,20
1,1,1,2,35
1,2,1,2,34
2,31,1,4,5
1,25,1,6,8
1,4,15,1,1
1,20,17,4,11
2,1,14,1,12
1,3,1,1,1
6,1,1,3,1
57,6,6,14,1
11,5,3,7,1
1,12,16,1,20
1,5,26,1,19
1,2,45,1,5
1,5,20,1,5
1,1,1,1,1
3,15,1,1,1
1,14,1,3,1
1,1,2,3,2
1,26,11,1,1
1,7,4,10,1
4,1,15,8,1
1,1,22,15,2
2,2,10,17,1
2,23,9,9,7
2,4,1,2,1
1,8,8,1,1
1,17,7,2,1
1,18,1,12,1
3,20,2,4,1
1,1,1,2,1
2,6,7,1,8
1,5,7,1,6
2,1,1,96,12
7,15,1,31,1
4,2,13,34,1
1,1,40,10,12
3,1,67,6,9
12,7,38,1,3
12,5,1,1,1
20,1,2,1,33
4,2,1,11,25
100,4,1,11,16
43,3,11,7,9
39,1,33,11,1
2,4,62,17,1
1,1,55,10,5
2,1,1,1,20
22,1,2,4,10
44,1,1,1,3
32,1,10,7,18
26,1,7,2,1
1,1,12,3,3
2,3,9,2,20
3,1,87,1,19
2,1,12,5,1
2,1,6,16,28
4,1,13,1,1
1,1,4,1,7
1,1,1,9,1
11,1,11,3,1
3,1,33,1,2
3,1,7,1,8
3,2,1,1,2
1,1,5,3,1
6,2,11,1,1
11,1,8,1,1
10,1,17,1,10
8,4,4,1,26
27,1,10,3,35
16,1,1,3,31
9,1,8,2,15
28,6,28,1,1
2,10,43,1,1
1,3,51,1,3
1,1,16,1,1
4,1,24,1,2
2,2,25,1,7
1,5,38,1,3
1,1,1,1,1
8,1,12,1,1
6,2,11,1,1
4,3,1,1,6
2,11,4,3,1
1,15,3,1,2
1,4,1,1,1
2,8,1,1,1
1,7,6,1,4
5,2,4,1,4
1,1,46,1,2
7,5,25,1,2
10,6,59,1,1
1,4,1,1,1
20,4,1,1,3
23,7,1,1,18
3,1,7,1,1
1,3,3,1,14
6,30,25,2,1
9,6,29,4,1
1,1,50,21,8
7,2,6,23,4
10,1,1,24,5
17,1,1,9,2
11,1,1,13,17
8,6,1,1,2
4,1,5,1,1
1,1,30,2,2
1,2,17,1,11
1,1,4,1,2
1,2,1,1,2
4,10,1,3,1
4,2,6,1,3
40,1,1,1,8
27,2,8,16,3
19,1,16,15,31
18,2,28,12,18
8,1,20,2,1
2,8,14,1,1
17,4,1,1,7
11,2,2,1,1
7,37,1,3,1
1,14,1,3,1
2,28,2,1,1
3,2,1,3,1
1,9,1,2,2
4,57,1,37,3
20,31,1,197,1
6,5,5,81,1
9,1,2,73,2
7,28,18,82,1
1,46,3,55,9
3,42,51,2,1
4,4,47,28,22
1,4,1,4,1
1,1,1,1,1
1,7,4,1,8
16,13,1,1,4
4,7,2,1,48
1,1,1,1,40
5,1,1,2,38
12,2,6,1,62
3,1,1,1,33
4,3,1,1,18
21,3,1,6,30
6,2,1,2,55
1,1,1,3,24
2,4,1,7,3
2,1,1,1,34
4,4,9,1,13
1,2,2,1,1
1,3,1,1,1
5,1,4,16,1
2,1,17,23,1
4,1,12,6,3
10,9,10,1,1
4,1,2,1,5
9,6,2,4,1
1,1,3,4,4
1,2,1,4,2
4,4,7,1,1
14,3,1,1,2
3,1,1,3,1
1,5,1,5,30
1,5,2,3,4
2,1,2,1,1
2,24,2,13,1
1,10,1,7,1
1,3,2,2,1
1,1,1,2,4
1,1,1,1,2
1,3,1,2,1
1,3,1,2,1
2,7,1,1,1
1,1,1,3,1
2,1,1,4,1
3,8,1,20,2
1,2,1,20,1
3,2,10,7,1
2,1,25,1,2
1,1,9,2,3
25,12,3,1,2
20,49,3,2,6
1,60,1,1,3
4,77,2,2,1
5,11,24,1,2
1,9,50,2,234
1,22,60,1,146
2,39,20,1,1
1,12,1,1,1
1,3,1,4,1
4,1,13,2,1
2,19,1,1,3
12,4,2,27,1
1,17,17,6,2
1,4,19,2,3
1,1,9,7,1
1,1,6,2,19
9,3,2,1,40
2,1,1,1,3
1,1,10,1,3
1,2,2,1,1
9,2,1,2,1
4,1,1,1,1
3,7,12,2,1
1,2,2,1,2
2,1,1,13,3
1,5,22,2,1
1,2,48,8,1
1,1,48,1,2
2,1,28,1,1
1,2,1,4,1
3,1,1,1,1
1,1,1,2,1
5,4,1,10,1
3,4,16,24,1
1,7,29,42,1
1,1,36,54,1
2,1,49,44,1
1,1,8,1,1
1,4,1,2,9
4,1,9,2,1
1,1,9,2,1
1,19,10,2,2
1,2,7,1,2
1,2,1,9,2
2,1,45,28,1
1,1,21,17,13
36,1,8,1,2
16,2,11,1,1
38,4,4,5,1
5,13,15,23,2
17,4,19,17,1
5,2,1,2,1
3,1,5,9,1
3,3,13,9,5
3,4,10,3,6
5,3,26,1,6
16,2,7,1,1
1,1,6,1,1
1,3,25,1,1
2,2,31,2,1
68,1,38,1,3
127,2,42,7,1
260,2,14,1,3
119,1,26,1,1
100,6,23,34,1
4,3,31,17,1
6,11,1,12,1
13,1,18,13,1
1,2,10,2,3
10,12,5,3,1
2,3,2,2,1
9,2,5,1,1
5,1,7,1,1
7,1,1,39,1
9,4,5,29,1
2,5,24,2,1
1,1,55,2,1
6,1,41,1,1
1,6,1,1,1
1,1,1,1,1
2,4,9,1,1
4,2,5,2,1
13,1,25,3,1
1,1,28,1,17
4,21,27,1,16
1,30,3,2,1
2,1,1,3,1
2,9,2,5,1
11,1,6,1,1
1,4,1,3,1
1,2,2,10,2
1,2,9,3,3
1,21,21,1,1
2,11,16,1,2
1,5,3,3,1
3,1,2,2,3
3,3,3,1,41
1,1,1,1,8
1,2,2,1,2
2,1,1,6,24
1,1,15,7,43
2,9,24,1,34
1,2,24,1,16
1,4,11,1,9
1,1,1,5,6
1,10,1,6,5
1,2,2,5,1
1,1,7,1,8
1,20,2,1,11
8,3,3,2,3
1,2,1,2,7
1,2,1,2,5
1,10,4,1,3
1,1,2,1,1
4,1,14,2,2
2,20,1,3,3
2,8,2,2,1
1,5,1,2,60
4,9,50,1,44
1,28,29,2,36
8,5,1,1,19
2,2,1,1,1
32,2,2,14,2
3,1,1,43,2
4,2,1,3,1
18,6,13,13,1
4,3,4,2,2
1,2,1,1,2
1,1,1,1,1
1,2,2,1,36
13,5,2,1,3
25,1,1,1,1
57,6,8,1,1
28,10,5,3,1
1,2,3,1,6
8,4,13,1,4
1,1,2,1,1
3,1,8,9,2
5,1,1,4,1
3,1,5,5,11
1,1,3,15,28
1,1,11,32,42
3,1,1,13,34
1,2,1,11,40
2,1,1,2,3
7,1,1,3,13
7,1,1,2,1
2,1,1,2,46
11,1,2,2,20
1,2,1,43,16
2,2,2,17,1
1,1,1,13,1
1,2,1,1,1
3,1,1,3,1
6,2,1,2,2
1,1,1,3,3
1,1,20,3,1
1,1,25,1,5
4,6,17,1,6
2,2,4,1,8
1,1,1,14,44
1,1,1,4,1
1,1,27,80,1
1,1,52,1,4
1,1,47,1,1
2,14,17,1,2
1,6,1,3,3
1,9,2,7,4
2,7,2,4,9
2,14,1,26,1
1,1,1,17,1
3,1,2,1,1
3,22,1,1,1
1,3,19,1,1
1,4,1,1,2
1,1,5,2,1
5,8,16,1,1
8,4,10,11,9
14,1,10,29,3
6,4,1,12,8
154,19,1,2,4
35,10,2,3,2
2,1,5,1,4
1,5,4,1,25
3,1,1,2,4
1,1,1,24,1
3,1,1,43,2
20,2,21,50,1
35,1,49,78,2
22,3,56,19,7
6,3,29,2,1
1,5,1,9,2
4,13,1,6,1
1,1,1,4,18
2,1,10,4,34
1,1,38,3,8
5,3,38,3,1
1,2,60,36,1
4,1,7,81,5
1,6,1,1,3
1,3,1,2,4
1,23,13,1,2
1,22,10,11,2
1,31,8,5,2
1,1,9,4,5
12,2,37,4,11
6,15,12,3,1
7,81,26,1,1
12,36,11,2,2
28,3,6,5,4
9,27,1,3,3
23,49,4,1,3
10,32,14,2,6
10,3,23,1,5
2,1,4,3,2
1,2,2,14,2
3,1,8,1,1
1,1,12,1,11
1,1,3,3,31
3,3,16,22,2
8,6,28,6,1
1,2,5,5,1
1,10,5,17,118
1,1,18,1,107
1,1,27,2,7
2,2,36,2,3
2,1,62,8,4
2,7,20,5,1
17,3,51,1,9
1,1,37,1,29
11,2,54,2,18
19,2,2,4,2
3,5,24,7,21
1,1,11,9,17
2,9,1,1,3
1,1,7,1,1
1,1,2,1,1
2,1,4,1,1
2,1,1,2,2
4,4,1,1,1
1,9,17,5,36
4,1,1,9,12
17,1,4,1,22
38,10,17,5,6
4,7,39,4,1
9,1,29,15,1
1,3,1,15,1
1,1,1,8,1
1,2,9,6,1
12,1,6,2,5
29,3,32,20,2
5,3,69,6,17
19,3,18,2,1
4,5,10,1,4
6,7,3,3,1
16,2,1,104,1
10,1,1,63,1
1,1,8,31,1
1,1,1,17,1
3,1,8,4,11
1,2,6,4,21
1,18,21,1,14
1,44,19,1,10
3,40,1,4,1
30,49,1,10,3
6,7,1,9,1
1,10,1,8,1
10,22,2,17,6
2,2,1,16,3
6,1,1,2,3
2,3,2,1,1
3,4,8,2,1
7,21,1,1,1
12,2,1,1,1
1,1,3,3,1
3,4,21,11,3
3,2,26,13,1
5,1,19,1,1
6,4,20,1,1
13,2,1,1,2
13,1,3,6,1
1,2,2,1,15
1,3,4,2,23
1,1,1,3,25
4,1,2,1,10
1,1,1,1,3
8,1,1,4,4
1,2,1,1,2
1,2,2,1,2
1,1,1,1,1
9,1,3,1,1
7,2,7,1,3
4,4,3,1,10
1,2,1,7,9
4,6,1,1,1
8,2,1,1,1
1,9,1,1,8
1,2,57,1,51
1,5,46,1,39
1,1,1,1,43
1,1,1,1,13
2,1,2,1,13
1,4,1,1,2
3,1,2,3,4
5,1,13,1,3
3,6,2,1,1
4,2,9,1,5
1,3,1,1,14
15,2,1,2,6
11,1,4,1,1
6,6,1,1,52
7,11,2,1,77
2,12,6,1,20
4,6,4,1,13
2,4,10,1,17
5,1,9,1,1
1,1,7,2,2
1,1,1,17,2
2,1,1,27,1
12,2,3,39,1
1,1,18,6,3
1,1,6,24,3
7,1,3,1,4
7,2,1,1,2
1,9,1,1,3
1,1,2,1,1
1,2,1,3,8
3,10,1,1,17
1,19,1,3,11
2,2,1,6,2
1,1,1,7,15
1,2,1,6,64
1,2,2,1,62
1,1,1,6,3
2,1,1,1,4
1,1,1,2,1
3,2,2,2,29
5,1,1,3,40
4,1,1,1,8
1,5,23,3,5
44,15,24,31,14
21,7,12,151,46
2,1,1,81,36
7,3,1,78,38
7,1,2,40,10
5,2,2,32,9
1,4,16,1,7
6,9,33,19,28
1,1,52,1,32
3,4,12,1,32
2,6,1,1,10
7,3,1,1,16
1,10,2,5,6
106,3,2,1,1
83,1,1,2,10
244,1,1,7,2
159,4,9,1,8
22,1,1,7,1
1,9,1,8,4
2,2,6,17,1
3,1,6,2,34
4,8,25,1,8
13,9,18,3,2
9,12,9,2,1
2,20,1,2,4
4,3,4,1,3
1,2,4,3,2
1,2,1,2,1
1,1,1,2,5
4,1,6,3,46
4,1,30,1,92
2,5,46,20,47
1,2,30,1,4
1,1,2,2,1
5,8,3,2,4
5,4,35,1,1
10,2,54,1,1
1,2,71,1,1
1,2,8,1,4
1,1,3,30,17
4,1,2,27,1
2,1,18,9,5
1,1,5,6,12
1,1,8,1,6
1,1,63,1,18
5,1,1,1,8
1,1,5,1,16
1,1,15,5,27
1,1,9,1,6
1,1,3,2,23
1,1,1,16,13
1,1,2,5,2
1,1,17,1,1
1,1,16,3,1
9,1,1,1,3
1,1,3,1,1
1,1,14,1,1
1,3,4,1,14
1,1,5,1,1
1,3,20,2,5
2,2,26,1,7
2,1,5,1,7
1,3,7,1,19
21,7,21,1,1
11,5,43,11,1
7,8,42,2,6
2,3,29,1,9
3,7,9,1,1
9,1,56,1,1
3,1,40,1,3
3,1,48,4,6
30,31,2,26,2
40,3,20,28,2
26,6,12,34,2
3,12,1,38,9
2,10,14,28,2
2,2,1,1,9
1,11,1,2,3
3,10,2,1,6
1,2,28,1,1
2,4,3,4,2
1,1,4,6,1
13,2,23,19,13
1,1,49,12,1
1,2,31,1,3
2,2,1,1,1
1,2,1,5,3
6,1,1,8,7
6,2,1,4,8
1,9,2,1,14
1,23,6,6,6
2,1,14,8,5
3,3,95,1,3
1,3,28,1,1
1,1,8,1,1
1,1,8,1,1
1,12,1,1,2
1,2,2,34,1
15,1,5,14,1
1,26,12,11,1
1,24,31,5,1
1,22,17,4,1
3,1,1,2,1
1,18,4,3,2
1,59,5,30,2
1,50,1,14,3
1,1,1,1,2
1,28,1,1,6
1,39,3,2,12
10,40,1,1,1
7,1,1,3,3
6,1,2,3,1
16,2,2,1,11
14,1,5,11,2
45,1,10,6,1
56,12,21,2,13
1,3,12,1,1
22,13,2,4,1
7,4,1,3,1
24,2,1,1,6
16,1,1,1,1
1,4,7,7,11
1,2,2,6,29
1,4,1,1,32
7,1,1,1,5
6,2,1,3,4
12,1,1,2,3
1,1,3,1,1
1,1,5,1,1
9,4,4,1,2
2,2,1,1,9
1,1,69,1,2
1,8,41,1,1
5,1,1,4,8
1,1,1,2,39
1,1,10,1,23
15,5,1,3,31
13,3,2,1,16
5,3,9,1,31
19,2,5,1,4
6,1,2,1,1
9,1,1,1,2
5,9,1,15,1
16,12,1,35,1
1,6,4,3,12
3,2,2,2,4
1,1,2,1,5
2,1,2,1,5
11,1,9,2,9
3,2,16,1,1
1,5,2,3,2
1,6,1,1,1
1,2,1,4,1
1,1,5,13,1
1,1,9,10,2
9,2,3,1,8
1,6,1,3,1
5,4,1,3,1
5,1,1,1,18
8,5,1,1,4
1,1,1,1,14
1,2,1,1,1
1,1,1,1,1
1,22,1,2,14
1,45,1,37,6
6,51,1,33,12
9,65,1,11,1
23,6,2,5,1
3,10,1,2,3
1,33,1,1,5
1,14,1,1,1
1,1,1,7,5
1,9,3,1,1
1,9,1,1,7
10,30,1,1,2
12,2,1,7,3
21,4,1,55,28
46,3,10,1,74
6,3,14,1,110
1,1,8,3,99
13,1,3,3,4
7,1,1,7,1
1,1,1,6,1
2,7,46,2,1
1,4,57,2,7
1,3,38,1,25
2,6,24,2,20
1,15,1,1,19
5,2,4,17,2
2,1,9,32,21
23,3,1,6,6
2,5,1,2,3
1,1,1,1,2
10,4,9,2,6
2,3,1,1,18
6,2,1,7,4
4,1,5,20,3
2,1,9,22,74
1,1,16,53,635
2,6,19,66,82
3,6,6,3,134
2,1,4,1,443
3,1,1,1,1
1,1,4,2,1
3,6,1,8,2
5,1,1,3,27
1,7,1,1,9
2,4,15,2,4
1,4,28,3,2
2,4,44,5,2
2,2,28,46,1
16,2,4,53,3
8,4,1,2,1
4,1,4,1,9
7,7,11,1,15
3,3,25,1,2
2,2,48,1,4
1,1,53,3,16
7,3,1,5,26
1,3,1,1,9
1,3,7,1,6
1,6,1,3,2
4,8,1,1,1
3,5,3,1,1
2,1,7,2,10
8,1,7,3,11
8,2,4,2,2
6,2,63,1,1
1,2,5,5,8
3,1,18,8,20
5,2,6,1,7
10,2,3,1,14
2,10,2,1,1
1,1,6,17,1
5,2,31,21,1
2,2,1,1,1
2,18,1,1,1
5,19,20,9,3
2,1,1,18,2
1,1,3,2,1
1,7,14,6,2
3,2,16,6,97
3,2,3,1,5
3,1,4,1,25
1,1,1,2,8
18,16,1,4,2
2,6,9,6,1
1,12,28,4,5
3,1,45,1,1
1,3,71,1,4
1,2,8,1,1
1,2,29,2,3
11,8,54,5,10
4,1,47,1,4
2,4,17,3,7
2,12,12,20,21
1,2,1,9,61
1,4,11,10,24
2,3,5,5,2
2,13,3,1,1
3,1,2,1,32
1,8,17,1,7
1,18,6,3,2
15,15,4,18,2
16,25,41,3,1
1,3,28,1,1
1,4,47,2,6
5,1,1,52,9
4,1,1,49,15
6,2,1,22,2
2,2,5,9,7
6,1,6,2,1
1,1,14,3,2
1,16,43,3,7
2,5,28,8,13
1,3,4,7,16
1,10,2,21,5
117,1,1,11,1
69,1,12,11,1
146,1,19,1,4
90,1,28,2,1
1,1,2,3,13
2,1,6,1,5
4,1,3,1,12
1,1,1,1,1
11,1,3,16,1
10,1,5,10,3
5,1,1,4,6
1,1,1,1,1
2,1,1,1,1
3,1,1,1,3
1,1,2,1,5
1,1,26,1,1
1,1,14,1,3
8,1,24,1,4
3,1,8,1,1
1,1,1,1,1
9,1,2,1,1
1,1,1,1,1
3,1,4,1,9
1,2,1,1,8
2,1,4,1,13
5,1,1,6,11
2,1,1,1,1
1,2,1,1,6
1,1,1,1,3
1,1,3,1,15
1,9,1,1,2
1,1,2,1,6
1,1,3,1,13
8,6,1,1,5
1,2,1,1,1
1,1,1,2,7
3,1,53,4,1
1,1,35,12,2
1,4,1,21,17
1,24,1,23,45
1,13,2,1,7
1,7,1,7,1
6,7,3,15,19
10,12,10,1,27
7,3,4,2,42
11,3,1,1,1
37,25,1,1,1
1,3,8,1,4
8,15,2,1,22
11,1,1,1,28
20,1,12,1,17
35,2,7,1,9
1,3,10,1,1
5,3,1,1,1
3,1,1,9,1
3,3,2,7,8
2,3,4,17,1
1,1,14,2,1
2,1,4,8,6
1,2,1,1,18
3,1,1,2,5
10,18,1,8,7
1,19,1,1,3
1,3,1,2,1
1,1,1,53,2
1,1,1,152,2
1,3,1,86,2
1,6,1,82,2
1,1,1,109,7
2,1,1,1,15
1,1,1,49,25
1,1,2,1,1
1,1,1,1,1
7,8,1,1,1
1,2,1,6,1
2,2,1,16,2
5,20,3,19,9
1,29,1,1,19
4,20,1,1,13
1,1,1,1,14
2,21,1,1,1
1,41,1,3,12
2,31,1,14,7
3,41,16,3,2
4,37,15,17,1
3,34,14,2,3
1,2,,1,1
3,2,,1,5
3,3,,1,2
6,3,,1,2
5,8,,1,1
6,7,,1,9
1,1,,1,11
9,1,,1,3
68,1,,2,2
45,2,,2,5
1,1,,1,10
1,1,,2,1
2,4,,16,1
19,7,,2,14
6,1,,2,24
24,3,,2,37
12,1,,2,2
1,1,,39,4
1,1,,30,13
2,3,,1,10
3,3,,1,2
3,1,,1,6
1,2,,1,1
1,1,,1,6
1,5,,1,14
1,1,,1,20
1,3,,1,7
13,3,,3,2
1,4,,3,2
1,5,,10,2
3,2,,3,1
1,1,,5,6
12,3,,3,1
13,2,,3,1
5,6,,2,1
19,3,,1,1
5,1,,1,1
8,1,,1,5
19,1,,1,5
17,1,,1,8
1,1,,2,1
5,2,,2,2
3,3,,1,7
4,1,,1,9
16,1,,1,1
6,2,,1,48
1,3,,1,14
2,4,,26,15
2,2,,37,8
3,4,,23,1
12,30,,45,2
1,62,,1,9
22,48,,15,9
1,53,,5,4
1,14,,1,10
2,24,,1,2
1,30,,1,5
9,14,,2,17
13,3,,8,9
27,17,,21,25
2,16,,1,5
1,2,,1,1
2,4,,8,3
5,3,,25,1
1,3,,1,3
19,1,,21,12
15,1,,1,14
15,2,,1,28
19,5,,1,31
4,3,,3,20
1,2,,24,1
13,1,,17,1
6,1,,12,1
1,3,,5,2
1,10,,1,1
1,1,,1,5
1,3,,3,1
1,3,,38,1
1,4,,23,7
2,1,,1,10
2,1,,1,1
9,1,,1,1
1,3,,1,1
23,3,,1,2
18,3,,1,5
9,2,,1,1
2,3,,1,1
21,2,,3,6
2,2,,1,11
5,1,,9,7
10,1,,10,2
10,3,,1,1
1,5,,1,1
2,2,,1,4
7,4,,1,3
5,2,,1,5
12,5,,2,4
5,2,,4,11
6,6,,3,2
2,5,,1,1
1,2,,1,1
2,1,,1,1
1,1,,1,2
1,1,,1,6
2,1,,4,2
1,3,,2,1
3,7,,5,2
4,9,,1,3
9,4,,1,5
1,6,,1,28
6,11,,1,10
2,2,,1,1
4,1,,23,5
2,1,,46,4
6,1,,11,1
5,2,,2,2
3,2,,1,1
1,6,,2,3
6,3,,2,1
1,5,,2,1
6,1,,5,2
6,2,,2,4
7,1,,1,1
4,30,,24,2
2,14,,9,1
1,1,,5,5
5,3,,1,1
1,1,,1,1
6,3,,1,24
3,1,,1,1
1,1,,32,2
1,8,,36,15
4,3,,1,3
1,4,,5,48
2,1,,4,27
4,4,,2,38
1,2,,4,30
29,2,,3,36
5,2,,1,14
1,1,,4,25
3,5,,6,40
1,10,,8,36
8,16,,2,3
2,2,,1,39
1,1,,1,20
11,1,,1,1
1,1,,2,2
2,1,,2,3
3,22,,14,2
1,10,,30,1
1,7,,10,1
1,25,,4,1
3,5,,1,3
2,7,,1,1
1,1,,1,2
17,1,,1,1
33,1,,14,4
2,1,,19,20
2,2,,50,1
1,19,,64,1
5,2,,1,3
8,2,,5,2
1,12,,6,1
1,3,,5,1
1,3,,3,1
1,1,,5,2
1,1,,62,1
197,1,,1,1
103,1,,2,1
121,1,,1,2
28,1,,3,1
1,1,,1,10
2,2,,4,2
3,1,,2,3
4,1,,2,2
5,1,,2,313
17,1,,1,141
2,1,,8,1
1,1,,1,1
2,1,,1,1
1,1,,1,1
1,1,,1,1
1,1,,1,1
4,2,,1,1
2,1,,4,5
1,1,,1,5
1,3,,1,2
3,2,,1,1
1,1,,3,34
1,2,,1,40
1,3,,5,2
1,1,,18,3
1,1,,1,1
1,1,,17,1
1,3,,1,1
1,13,,2,1
1,16,,5,2
1,3,,1,1
2,3,,1,2
1,11,,3,1
10,25,,2,1
1,1,,7,1
1,13,,1,1
1,3,,1,1
1,1,,1,5
1,10,,1,2
1,5,,1,1
1,1,,2,1
1,3,,2,10
1,2,,1,12
1,7,,15,2
1,1,,13,1
1,1,,5,1
10,1,,12,1
1,12,,1,1
1,18,,1,1
1,1,,2,1
1,3,,9,3
1,1,,1,1
3,4,,1,1
1,4,,13,1
3,6,,52,1
8,2,,64,1
11,2,,12,1
11,6,,6,1
23,1,,2,1
14,21,,4,1
10,36,,7,1
50,23,,9,1
36,5,,12,1
19,29,,7,1
1,59,,14,1
4,34,,3,1
3,3,,1,2
2,22,,1,1
1,39,,25,1
2,39,,1,1
2,3,,2,1
3,1,,2,1
1,1,,3,1
3,9,,6,1
3,5,,1,1
10,10,,1,13
2,1,,2,15
8,4,,1,1
1,3,,1,1
1,6,,5,1
1,2,,1,1
1,5,,1,1
1,1,,1,8
1,3,,1,2
10,2,,4,1
3,1,,3,1
1,3,,1,1
6,2,,1,4
2,6,,1,1
4,2,,1,126
1,7,,1,5
3,4,,1,39
4,5,,1,41
3,6,,1,25
1,2,,1,16
1,2,,1,4
1,6,,3,1
4,1,,3,1
14,6,,13,5
19,2,,30,9
22,2,,1,3
62,6,,14,9
36,6,,1,5
2,1,,1,10
1,3,,1,3
1,1,,1,2
14,3,,1,1
35,3,,1,9
21,2,,1,48
9,1,,4,43
1,2,,9,37
1,1,,3,17
2,2,,7,1
7,34,,1,3
1,65,,2,8
1,37,,1,1
1,76,,1,2
10,21,,5,2
1,28,,2,1
12,16,,1,23
1,20,,36,2
3,1,,127,3
8,2,,90,1
8,3,,77,1
16,11,,78,5
26,19,,7,9
2,1,,23,1
18,1,,3,2
9,2,,1,1
7,4,,1,1
1,1,,1,23
1,3,,5,24
5,1,,1,40
1,3,,16,25
3,1,,1,38
1,1,,1,3
1,3,,2,5
13,4,,6,1
6,4,,13,42
1,1,,34,14
1,4,,6,9
4,2,,9,1
1,1,,1,1
4,7,,1,2
3,3,,1,2
1,3,,3,2
4,6,,2,1
11,1,,3,3
4,2,,1,6
1,5,,12,10
1,1,,1,19
1,2,,1,1
3,1,,1,1
3,1,,2,3
2,1,,3,4
4,4,,29,1
13,2,,19,1
10,3,,1,2
16,6,,3,7
5,1,,1,2
3,2,,3,2
1,13,,2,1
1,1,,1,1
3,2,,2,1
1,3,,1,3
26,4,,5,1
22,1,,13,1
8,2,,7,8
17,2,,3,2
1,2,,1,10
5,1,,1,4
5,3,,1,6
3,6,,3,21
1,9,,1,3
1,12,,2,1
1,2,,5,1
3,8,,6,1
3,7,,1,1
27,6,,1,4
11,2,,1,33
10,1,,2,6
1,1,,1,2
9,3,,18,3
8,4,,44,16
17,5,,39,18
5,4,,44,6
2,1,,2,1
4,1,,9,1
5,23,,1,1
4,1,,1,7
1,5,,1,3
8,1,,1,3
2,2,,1,5
4,2,,8,6
1,4,,36,1
1,2,,1,1
2,3,,1,1
1,5,,3,3
1,1,,12,4
4,1,,3,2
8,2,,21,3
2,2,,1,4
1,3,,1,5
11,13,,1,1
1,20,,1,1
1,2,,2,2
5,5,,2,1
3,1,,2,11
2,2,,51,26
3,4,,15,1
1,19,,20,70
1,1,,4,37
3,6,,2,3
1,17,,38,2
3,22,,16,3
2,24,,1,2
5,1,,5,9
10,1,,3,31
2,5,,6,15
1,3,,1,1
2,1,,1,11
3,2,,8,21
1,2,,6,2
2,2,,1,1
2,1,,1,1
7,1,,1,1
1,2,,2,1
2,12,,1,23
1,3,,1,12
1,4,,1,14
1,6,,1,3
2,6,,3,1
1,1,,139,2
40,2,,1,1
1,1,,1,1
1,1,,1,4
1,1,,1,4
1,1,,1,1
3,1,,3,22
2,1,,3,1
5,1,,7,1
1,1,,1,2
2,1,,1,1
3,1,,1,17
1,1,,1,25
1,1,,1,11
2,1,,2,12
1,1,,45,1
1,1,,34,9
1,1,,13,2
1,1,,2,1
1,1,,1,7
22,1,,1,3
23,3,,1,1
5,8,,1,1
3,9,,2,1
1,2,,1,2
1,2,,3,2
8,1,,1,2
11,1,,1,1
1,2,,1,1
1,7,,1,1
1,13,,17,1
185,17,,8,14
182,1,,2,17
104,1,,3,14
44,3,,1,33
1,2,,1,1
1,4,,1,2
3,33,,2,4
7,1,,5,1
3,1,,27,1
7,9,,36,1
4,5,,1,5
1,8,,1,4
1,5,,1,7
1,1,,2,7
1,5,,1,2
6,11,,3,1
1,1,,1,7
1,1,,9,73
3,6,,2,46
1,2,,1,42
1,2,,1,11
1,3,,2,16
2,12,,9,2
4,22,,11,1
1,2,,20,3
1,5,,1,2
13,2,,1,4
1,4,,1,6
1,8,,1,2
1,1,,2,78
1,2,,2,77
1,1,,1,34
1,7,,2,18
1,3,,3,23
9,5,,2,1
8,11,,12,2
1,32,,18,1
1,24,,8,2
1,6,,11,4
1,21,,1,5
1,58,,1,1
2,23,,6,4
1,4,,15,1
1,21,,49,3
15,53,,43,3
7,28,,65,3
22,1,,3,1
22,3,,12,7
36,2,,2,14
7,3,,2,8
8,12,,10,7
71,9,,40,31
28,7,,1,61
25,1,,2,46
1,1,,8,4
1,1,,1,1
5,1,,1,6
2,1,,4,27
1,7,,1,35
2,3,,2,7
10,1,,1,9
2,1,,4,5
1,2,,1,70
4,4,,1,30
6,5,,4,31
3,8,,2,9
1,1,,1,5
40,2,,1,2
1,1,,1,29
3,11,,3,37
1,3,,32,21
1,1,,21,17
2,1,,2,10
1,7,,1,5
1,3,,22,3
1,4,,1,3
1,1,,1,1
1,1,,1,1
1,1,,1,5
5,12,,1,6
1,2,,1,3
1,9,,4,1
1,1,,1,47
1,1,,1,7
4,4,,2,1
1,1,,1,1
7,3,,6,3
2,1,,9,3
1,1,,1,2
5,1,,1,1
3,3,,1,5
3,5,,4,3
1,1,,1,36
3,1,,15,98
1,1,,18,57
1,2,,5,1
1,1,,11,4
32,39,,1,1
20,59,,1,1
47,46,,4,3
